Eaf,Ealf,Eauxf,Eauxf_cs,Eauxf_fw,Eauxf_hs,Eauxf_ve,Eauxf_ww,Ecaf,Edataf,Ef,Ehs_lat_aux,Elf,Eprof,Eref,I_rad,I_sol,QCf,QEf,QHf,Qcdataf,Qcref,Qcs,Qcs_em_ls,Qcs_lat_sys,Qcs_sen,Qcs_sen_incl_em_ls,Qcs_sen_sys,Qcsf,Qcsf_lat,Qhprof,Qhs,Qhs_em_ls,Qhs_lat_sys,Qhs_sen,Qhs_sen_incl_em_ls,Qhs_sen_sys,Qhsf,Qhsf_lat,Qs,Qww,Qwwf,T_ext,T_sky,Ta_re_cs,Ta_re_hs,Ta_sup_cs,Ta_sup_hs,Tcdataf_re,Tcdataf_sup,Tcref_re,Tcref_sup,Tcsf_re,Tcsf_sup,Thsf_re,Thsf_sup,Twwf_re,Twwf_sup,m_ve_inf,m_ve_mech,m_ve_recirculation,m_ve_required,m_ve_window,ma_sup_cs,ma_sup_hs,mcpcsf,mcpdataf,mcphsf,mcpref,mcpwwf,people,rh_ext,system_status,ta_cs_set,ta_hs_set,theta_a,theta_c,theta_m,theta_o,theta_ve_mech,u_wind,ve,w_int
1176.976,3574.874,3.044,0,0,2.702,0,0.342,0,0,3577.918,0,2397.898,0,0,1219.249,-1194.399,0,9956.061,6378.144,0,0,0,0,0,0,0,0,0,0,0,3797.302,1076.023,0,3797.302,4873.325,3797.302,4987.210,0,456.714,954.316,1390.934,13.800,50.070,0,0,0,0,0,0,0,0,0,0,35.053,38.835,10,60,0.193,0,0,0.079,0.000,0,0,0,0,1318.446,0,27.819,6,88,Radiative heating,,20.502,20.502,19.485,19.119,19.800,13.800,2.500,234.882,0
1176.976,3574.874,3.032,0,0,2.702,0,0.330,0,0,3577.906,0,2397.898,0,0,1211.124,-1211.124,0,9840.326,6262.420,0,0,0,0,0,0,0,0,0,0,0,3786.843,1061.706,0,3786.843,4848.549,3786.843,4961.978,0,456.714,888.276,1300.442,13.700,49.930,0,0,0,0,0,0,0,0,0,0,34.998,38.761,10,60,0.193,0,0,0.079,0.000,0,0,0,0,1318.446,0,26.009,6,87,Radiative heating,,20.502,20.502,19.493,19.132,19.806,13.700,1.700,234.882,0
1624.930,4764.805,3.004,0,0,2.702,0,0.301,0,0,4767.808,0,3139.875,0,0,1180.958,-1180.958,0,10235.334,5467.526,0,0,0,0,0,0,0,0,0,0,0,3375.734,889.951,0,3375.734,4265.686,3375.734,4366.132,0,408.354,741.321,1101.394,13.100,49.352,0,0,0,0,0,0,0,0,0,0,33.685,36.997,10,60,0.193,0,0,0.071,0.000,0,0,0,0,1318.446,0,22.028,5,95,Radiative heating,,20.502,20.502,19.500,19.146,19.811,13.100,0.600,210.011,0
1572.857,4594.452,3.055,0,0,2.702,0,0.353,0,0,4597.506,0,3021.595,0,0,1119.898,-1119.898,0,10788.785,6191.278,0,0,0,0,0,0,0,0,0,0,0,3712.813,890.251,0,3712.813,4603.064,3712.813,4712.627,0,429.173,1014.556,1478.651,12.100,48.155,0,0,0,0,0,0,0,0,0,0,34.454,38.028,10,60,0.194,0,0,0.075,0.000,0,0,0,0,1318.446,0,29.573,6,98,Radiative heating,,20.502,20.502,19.479,19.132,19.796,12.100,2.500,220.718,0
1572.857,4594.452,3.099,0,0,2.702,0,0.397,0,0,4597.551,0,3021.595,0,0,1139.428,-1139.428,0,11136.728,6539.177,0,0,0,0,0,0,0,0,0,0,0,3662.181,911.085,0,3662.181,4573.266,3662.181,4681.654,0,359.994,1287.792,1857.523,12.500,48.522,0,0,0,0,0,0,0,0,0,0,34.386,37.937,10,60,0.193,0,0,0.063,0.000,0,0,0,0,1318.446,0,37.150,5,92,Radiative heating,,20.502,20.502,19.481,19.129,19.798,12.500,2.700,185.140,0
1572.857,4594.452,3.102,0,0,2.702,0,0.400,0,0,4597.554,0,3021.595,0,0,1115.954,-1115.954,0,11292.905,6695.352,0,0,0,0,0,0,0,0,0,0,0,3792.212,909.289,0,3792.212,4701.501,3792.212,4813.407,0,359.994,1304.302,1881.945,12.100,48.058,0,0,0,0,0,0,0,0,0,0,34.675,38.326,10,60,0.194,0,0,0.063,0.000,0,0,0,0,1318.446,0,37.639,5,93,Radiative heating,,20.502,20.502,19.468,19.117,19.789,12.100,2.200,185.140,0
812.465,2382.402,3.053,0,0,2.702,0,0.351,0,0,2385.456,0,1569.937,0,0,1113.058,-1113.058,0,10085.092,7699.637,0,0,0,0,0,0,0,0,0,0,0,4917.467,1168.527,0,4917.467,6085.994,4917.467,6231.009,0,359.994,1007.119,1468.628,12.000,47.987,0,0,0,0,0,0,0,0,0,0,37.662,42.388,10,60,0.194,0,0,0.063,0.000,0,0,0,0,1318.446,0,29.373,5,97,Radiative heating,,20.502,20.502,19.427,19.072,19.760,12.000,1.100,185.140,0
812.465,2382.402,3.004,0,0,2.702,0,0.302,0,0,2385.406,0,1569.937,0,0,1090.538,-1090.538,0,9912.396,7526.990,0,0,0,0,0,0,0,0,0,0,0,5100.170,1169.977,0,5100.170,6270.147,5100.170,6420.189,0,449.992,742.957,1106.801,11.600,47.495,0,0,0,0,0,0,0,0,0,0,38.046,42.915,10,60,0.194,0,0,0.079,0.000,0,0,0,0,1318.446,0,22.136,6,96,Radiative heating,,20.502,20.502,19.390,19.024,19.735,11.600,1.300,231.425,0
812.465,2382.402,2.927,0,0,2.702,0,0.225,0,0,2385.329,0,1569.937,0,0,1072.866,-1072.866,0,9712.300,7326.971,0,0,0,0,0,0,0,0,0,0,0,5309.715,1187.215,0,5309.715,6496.930,5309.715,6652.896,0,449.992,412.754,674.074,11.300,47.101,0,0,0,0,0,0,0,0,0,0,38.514,43.560,10,60,0.194,0,0,0.079,0.000,0,0,0,0,1318.446,0,13.481,6,96,Radiative heating,,20.502,20.502,19.353,18.974,19.709,11.300,2.200,231.425,0
204.151,612.763,2.898,0,0,2.702,0,0.196,0,0,615.661,0,408.612,0,0,1058.059,-1058.059,0,9125.821,8510.160,0,0,0,0,0,0,0,0,0,0,0,6374.762,1390.164,0,6374.762,7764.925,6374.762,7951.925,0,449.992,313.693,558.235,11.000,46.763,0,0,0,0,0,0,0,0,0,0,41.052,47.083,10,60,0.195,0,0,0.079,0.000,0,0,0,0,1318.446,0,11.165,6,98,Radiative heating,,20.502,20.502,19.290,18.898,19.665,11.000,1.300,231.425,0
204.151,612.763,2.829,0,0,2.702,0,0.127,0,0,615.592,0,408.612,0,0,1042.541,-1042.541,0,9311.452,8695.859,0,0,0,0,0,0,0,0,0,0,0,6654.845,1416.278,0,6654.845,8071.123,6654.845,8266.113,0,449.992,132.081,429.746,10.700,46.384,0,0,0,0,0,0,0,0,0,0,41.648,47.917,10,60,0.195,0,0,0.079,0.000,0,0,0,0,1318.446,0,8.595,6,98,Radiative heating,,20.502,20.502,19.235,18.823,19.628,10.700,1.500,231.425,0
204.151,612.763,2.792,0,0,2.702,0,0.090,0,0,615.555,0,408.612,0,0,1027.383,-1027.383,0,9712.327,9096.772,0,0,0,0,0,0,0,0,0,0,0,6931.144,1440.377,0,6931.144,8371.521,6931.144,8574.409,0,449.992,66.041,522.363,10.400,46.018,0,0,0,0,0,0,0,0,0,0,42.227,48.730,10,60,0.195,0,0,0.079,0.000,0,0,0,0,1318.446,0,10.447,6,98,Radiative heating,,20.502,20.502,19.181,18.750,19.591,10.400,1.700,231.425,0
204.151,612.763,2.747,0,0,2.702,0,0.045,0,0,615.510,0,408.612,0,0,1011.590,-1011.590,0,10177.062,9561.552,0,0,0,0,0,0,0,0,0,0,0,7203.943,1462.657,0,7203.943,8666.600,7203.943,8877.302,0,449.992,16.510,684.249,10.100,45.639,0,0,0,0,0,0,0,0,0,0,42.790,49.524,10,60,0.195,0,0,0.079,0.000,0,0,0,0,1318.446,0,13.685,6,98,Radiative heating,,20.502,20.502,19.128,18.678,19.554,10.100,0.600,231.425,0
204.151,612.763,2.747,0,0,2.702,0,0.045,0,0,615.510,0,408.612,0,0,1008.034,-1008.034,0,10422.829,9807.319,0,0,0,0,0,0,0,0,0,0,0,7412.423,1493.543,0,7412.423,8905.966,7412.423,9122.714,0,449.992,16.510,684.604,10.000,45.513,0,0,0,0,0,0,0,0,0,0,43.243,50.162,10,60,0.195,0,0,0.079,0.000,0,0,0,0,1318.446,0,13.692,6,98,Radiative heating,,20.502,20.502,19.082,18.612,19.522,10.000,0.100,231.425,0
204.151,612.763,2.766,0,0,2.702,0,0.064,0,0,615.529,0,408.612,0,0,1003.515,-1003.515,0,10673.997,10058.468,0,0,0,0,0,0,0,0,0,0,0,7606.549,1521.093,0,7606.549,9127.642,7606.549,9350.018,0,449.992,33.020,708.450,9.900,45.372,0,0,0,0,0,0,0,0,0,0,43.659,50.751,10,60,0.195,0,0,0.079,0.000,0,0,0,0,1318.446,0,14.169,6,98,Radiative heating,,20.502,20.502,19.038,18.551,19.492,9.900,0.100,231.425,0
204.151,612.763,2.979,0,0,2.702,0,0.277,0,0,615.742,0,408.612,0,0,999.502,-999.502,0,11131.724,10515.981,0,0,0,0,0,0,0,0,0,0,0,7788.143,1545.742,0,7788.143,9333.885,7788.143,9561.524,0,449.992,627.386,954.458,9.800,45.246,0,0,0,0,0,0,0,0,0,0,44.044,51.296,10,60,0.195,0,0,0.079,0.000,0,0,0,0,1318.446,0,19.089,6,98,Radiative heating,,20.502,20.502,18.998,18.495,19.464,9.800,0.400,231.425,0
812.465,2382.402,5.038,0,0,2.702,0,2.336,0,0,2387.440,0,1569.937,0,0,998.148,-976.473,0,13457.116,11069.675,0,0,0,0,0,0,0,0,0,0,0,7090.510,1417.899,0,7090.510,8508.409,7090.510,8715.699,0,359.994,1634.505,2353.976,9.900,45.178,0,0,0,0,0,0,0,0,0,0,42.490,49.101,10,60,0.195,0,0,0.063,0.000,0,0,0,0,1318.446,0,47.080,5,89,Radiative heating,,20.502,20.502,18.991,18.472,19.459,9.900,0.800,185.140,0
1624.930,4764.805,4.885,0,0,2.702,0,2.183,0,0,4769.690,0,3139.875,0,0,1029.795,-534.593,0,13970.290,9200.600,0,0,0,0,0,0,0,0,0,0,0,5771.822,1199.456,0,5771.822,6971.278,5771.822,7140.230,0,339.175,1427.310,2060.370,10.400,45.824,0,0,0,0,0,0,0,0,0,0,39.481,44.896,10,60,0.195,0,0,0.060,0.000,0,0,0,0,1318.446,0,41.207,4,90,Radiative heating,,20.502,20.502,19.034,18.510,19.489,10.400,1.700,174.433,0
968.684,2893.462,3.102,0,0,2.702,0,0.399,0,0,2896.563,0,1924.778,0,0,1094.789,582.591,0,12358.765,9462.202,0,0,0,0,0,0,0,0,0,0,0,6031.418,1371.731,0,6031.418,7403.149,6031.418,7580.493,0,318.356,1302.666,1881.709,11.500,47.187,0,0,0,0,0,0,0,0,0,0,40.338,46.088,10,60,0.194,0,0,0.056,0.000,0,0,0,0,1318.446,0,37.634,4,88,Radiative heating,,20.502,20.502,19.088,18.575,19.526,11.500,2.200,163.726,0
1176.976,3574.874,3.077,0,0,2.702,0,0.375,0,0,3577.950,0,2397.898,0,0,1116.693,1799.884,0,11759.150,8181.200,0,0,0,0,0,0,0,0,0,0,0,5154.860,1214.052,0,5154.860,6368.912,5154.860,6520.831,0,387.535,1145.001,1660.369,11.900,47.679,0,0,0,0,0,0,0,0,0,0,38.249,43.195,10,60,0.194,0,0,0.068,0.000,0,0,0,0,1318.446,0,33.207,5,88,Radiative heating,,20.502,20.502,19.177,18.687,19.588,11.900,2.500,199.304,0
1176.976,3574.874,3.081,0,0,2.702,0,0.378,0,0,3577.954,0,2397.898,0,0,1149.057,2387.120,0,11070.197,7492.243,0,0,0,0,0,0,0,0,0,0,0,4537.299,1128.799,0,4537.299,5666.098,4537.299,5800.386,0,456.714,1168.948,1691.857,12.500,48.410,0,0,0,0,0,0,0,0,0,0,36.776,41.175,10,60,0.193,0,0,0.080,0.000,0,0,0,0,1318.446,0,33.837,6,87,Radiative heating,,20.502,20.502,19.277,18.819,19.657,12.500,3.700,234.882,0
1729.076,5105.511,3.072,0,0,2.702,0,0.370,0,0,5108.583,0,3376.435,0,0,1146.112,2128.672,0,11225.840,6117.257,0,0,0,0,0,0,0,0,0,0,0,3515.609,874.621,0,3515.609,4390.230,3515.609,4494.280,0,456.714,1119.418,1622.977,12.500,48.452,0,0,0,0,0,0,0,0,0,0,33.971,37.380,10,60,0.193,0,0,0.080,0.000,0,0,0,0,1318.446,0,32.460,6,89,Radiative heating,,20.502,20.502,19.373,18.950,19.723,12.500,1.700,234.882,0
1624.930,4764.805,3.091,0,0,2.702,0,0.389,0,0,4767.896,0,3139.875,0,0,1184.227,784.401,0,10947.457,6179.561,0,0,0,0,0,0,0,0,0,0,0,3384.688,910.426,0,3384.688,4295.115,3384.688,4396.035,0,408.354,1236.625,1783.526,13.300,49.295,0,0,0,0,0,0,0,0,0,0,33.752,37.086,10,60,0.193,0,0,0.071,0.000,0,0,0,0,1318.446,0,35.671,5,84,Radiative heating,,20.502,20.502,19.440,19.043,19.769,13.300,1.500,210.011,0
968.684,2893.462,3.090,0,0,2.702,0,0.388,0,0,2896.551,0,1924.778,0,0,1250.585,-641.579,0,9887.362,6990.810,0,0,0,0,0,0,0,0,0,0,0,3876.691,1230.048,0,3876.691,5106.739,3876.691,5224.777,0,387.535,1227.552,1766.034,14.800,50.642,0,0,0,0,0,0,0,0,0,0,35.563,39.526,10,60,0.192,0,0,0.067,0.000,0,0,0,0,1318.446,0,35.321,5,76,Radiative heating,,20.502,20.502,19.480,19.097,19.797,14.800,2.200,199.304,0
1176.976,3574.874,3.044,0,0,2.702,0,0.342,0,0,3577.918,0,2397.898,0,0,1297.381,-1264.905,0,9413.172,5835.254,0,0,0,0,0,0,0,0,0,0,0,3197.531,1152.554,0,3197.531,4350.085,3197.531,4449.526,0,456.714,954.316,1385.728,15.800,51.569,0,0,0,0,0,0,0,0,0,0,33.872,37.247,10,60,0.191,0,0,0.079,0.000,0,0,0,0,1318.446,0,27.715,6,73,Radiative heating,,20.502,20.502,19.538,19.163,19.837,15.800,1.700,234.882,0
1176.976,3574.874,3.032,0,0,2.702,0,0.330,0,0,3577.906,0,2397.898,0,0,1318.010,-1318.010,0,8997.709,5419.804,0,0,0,0,0,0,0,0,0,0,0,2920.446,1113.248,0,2920.446,4033.694,2920.446,4125.491,0,456.714,888.276,1294.313,16.200,52.013,0,0,0,0,0,0,0,0,0,0,33.142,36.271,10,60,0.191,0,0,0.079,0.000,0,0,0,0,1318.446,0,25.886,6,70,Radiative heating,,20.502,20.502,19.589,19.230,19.872,16.200,2.700,234.882,0
1624.930,4764.805,3.004,0,0,2.702,0,0.301,0,0,4767.808,0,3139.875,0,0,1322.228,-1322.228,0,8931.436,4163.628,0,0,0,0,0,0,0,0,0,0,0,2163.910,836.902,0,2163.910,3000.812,2163.910,3069.026,0,408.354,741.321,1094.602,16.300,52.143,0,0,0,0,0,0,0,0,0,0,30.646,32.973,10,60,0.191,0,0,0.070,0.000,0,0,0,0,1318.446,0,21.892,5,70,Radiative heating,,20.502,20.502,19.648,19.308,19.913,16.300,2.900,210.011,0
1572.857,4594.452,3.055,0,0,2.702,0,0.353,0,0,4597.506,0,3021.595,0,0,1300.110,-1300.110,0,9211.620,4614.114,0,0,0,0,0,0,0,0,0,0,0,2283.465,790.808,0,2283.465,3074.273,2283.465,3144.784,0,429.173,1014.556,1469.330,15.500,51.788,0,0,0,0,0,0,0,0,0,0,30.831,33.217,10,60,0.191,0,0,0.074,0.000,0,0,0,0,1318.446,0,29.387,6,72,Radiative heating,,20.502,20.502,19.671,19.356,19.929,15.500,3.300,220.718,0
1572.857,4594.452,3.099,0,0,2.702,0,0.397,0,0,4597.551,0,3021.595,0,0,1263.877,-1263.877,0,9669.793,5072.242,0,0,0,0,0,0,0,0,0,0,0,2384.387,765.718,0,2384.387,3150.105,2384.387,3222.837,0,359.994,1287.792,1849.405,14.900,51.126,0,0,0,0,0,0,0,0,0,0,31.022,33.466,10,60,0.192,0,0,0.062,0.000,0,0,0,0,1318.446,0,36.988,5,75,Radiative heating,,20.502,20.502,19.683,19.383,19.937,14.900,1.700,185.140,0
1572.857,4594.452,3.102,0,0,2.702,0,0.400,0,0,4597.554,0,3021.595,0,0,1218.397,-1218.397,0,9823.004,5225.451,0,0,0,0,0,0,0,0,0,0,0,2526.571,747.933,0,2526.571,3274.503,2526.571,3350.692,0,359.994,1304.302,1874.759,14.200,50.268,0,0,0,0,0,0,0,0,0,0,31.331,33.872,10,60,0.192,0,0,0.062,0.000,0,0,0,0,1318.446,0,37.495,5,76,Radiative heating,,20.502,20.502,19.681,19.391,19.935,14.200,2.200,185.140,0
812.465,2382.402,3.053,0,0,2.702,0,0.351,0,0,2385.456,0,1569.937,0,0,1179.345,-1179.345,0,8752.864,6367.408,0,0,0,0,0,0,0,0,0,0,0,3750.443,1040.493,0,3750.443,4790.936,3750.443,4903.140,0,359.994,1007.119,1464.268,13.600,49.508,0,0,0,0,0,0,0,0,0,0,34.870,38.589,10,60,0.193,0,0,0.062,0.000,0,0,0,0,1318.446,0,29.285,5,76,Radiative heating,,20.502,20.502,19.639,19.353,19.906,13.600,2.200,185.140,0
812.465,2382.402,3.004,0,0,2.702,0,0.302,0,0,2385.406,0,1569.937,0,0,1141.394,-1141.394,0,8620.446,6235.040,0,0,0,0,0,0,0,0,0,0,0,3975.341,1037.703,0,3975.341,5013.044,3975.341,5131.216,0,449.992,742.957,1103.824,13.000,48.720,0,0,0,0,0,0,0,0,0,0,35.363,39.255,10,60,0.193,0,0,0.078,0.000,0,0,0,0,1318.446,0,22.076,6,75,Radiative heating,,20.502,20.502,19.600,19.306,19.880,13.000,1.100,231.425,0
812.465,2382.402,2.927,0,0,2.702,0,0.225,0,0,2385.329,0,1569.937,0,0,1111.468,-1111.468,0,8509.869,6124.539,0,0,0,0,0,0,0,0,0,0,0,4272.650,1053.073,0,4272.650,5325.723,4272.650,5452.080,0,449.992,412.754,672.459,12.400,48.088,0,0,0,0,0,0,0,0,0,0,36.046,40.181,10,60,0.194,0,0,0.078,0.000,0,0,0,0,1318.446,0,13.449,6,79,Radiative heating,,20.502,20.502,19.556,19.251,19.849,12.400,1.700,231.425,0
204.151,612.763,2.898,0,0,2.702,0,0.196,0,0,615.661,0,408.612,0,0,1083.540,-1083.540,0,8047.491,7431.830,0,0,0,0,0,0,0,0,0,0,0,5443.576,1270.755,0,5443.576,6714.331,5443.576,6874.660,0,449.992,313.693,557.170,11.800,47.482,0,0,0,0,0,0,0,0,0,0,38.956,44.170,10,60,0.194,0,0,0.079,0.000,0,0,0,0,1318.446,0,11.143,6,85,Radiative heating,,20.502,20.502,19.481,19.163,19.797,11.800,1.300,231.425,0
204.151,612.763,2.829,0,0,2.702,0,0.127,0,0,615.592,0,408.612,0,0,1042.243,-1042.243,0,8383.904,7768.312,0,0,0,0,0,0,0,0,0,0,0,5874.949,1291.798,0,5874.949,7166.748,5874.949,7339.159,0,449.992,132.081,429.153,11.100,46.569,0,0,0,0,0,0,0,0,0,0,39.870,45.436,10,60,0.194,0,0,0.079,0.000,0,0,0,0,1318.446,0,8.583,6,84,Radiative heating,,20.502,20.502,19.408,19.068,19.747,11.100,0.600,231.425,0
204.151,612.763,2.792,0,0,2.702,0,0.090,0,0,615.555,0,408.612,0,0,1000.755,-1000.755,0,8988.298,8372.743,0,0,0,0,0,0,0,0,0,0,0,6354.039,1310.173,0,6354.039,7664.212,6354.039,7850.153,0,449.992,66.041,522.590,10.300,45.641,0,0,0,0,0,0,0,0,0,0,40.857,46.811,10,60,0.195,0,0,0.079,0.000,0,0,0,0,1318.446,0,10.452,6,87,Radiative heating,,20.502,20.502,19.328,18.966,19.692,10.300,1.700,231.425,0
204.151,612.763,2.747,0,0,2.702,0,0.045,0,0,615.510,0,408.612,0,0,960.855,-960.855,0,9686.585,9071.075,0,0,0,0,0,0,0,0,0,0,0,6854.016,1330.449,0,6854.016,8184.464,6854.016,8384.696,0,449.992,16.510,686.379,9.500,44.728,0,0,0,0,0,0,0,0,0,0,41.871,48.231,10,60,0.196,0,0,0.079,0.000,0,0,0,0,1318.446,0,13.728,6,92,Radiative heating,,20.502,20.502,19.244,18.856,19.634,9.500,2.500,231.425,0
204.151,612.763,2.747,0,0,2.702,0,0.045,0,0,615.510,0,408.612,0,0,937.669,-937.669,0,10129.590,9514.080,0,0,0,0,0,0,0,0,0,0,0,7247.807,1366.840,0,7247.807,8614.647,7247.807,8826.282,0,449.992,16.510,687.799,9.100,44.153,0,0,0,0,0,0,0,0,0,0,42.696,49.390,10,60,0.196,0,0,0.079,0.000,0,0,0,0,1318.446,0,13.756,6,89,Radiative heating,,20.502,20.502,19.166,18.749,19.580,9.100,2.200,231.425,0
204.151,612.763,2.766,0,0,2.702,0,0.064,0,0,615.529,0,408.612,0,0,919.568,-919.568,0,10586.268,9970.740,0,0,0,0,0,0,0,0,0,0,0,7635.076,1400.021,0,7635.076,9035.097,7635.076,9257.982,0,449.992,33.020,712.758,8.700,43.689,0,0,0,0,0,0,0,0,0,0,43.491,50.513,10,60,0.196,0,0,0.079,0.000,0,0,0,0,1318.446,0,14.255,6,90,Radiative heating,,20.502,20.502,19.090,18.645,19.528,8.700,2.200,231.425,0
204.151,612.763,2.979,0,0,2.702,0,0.277,0,0,615.742,0,408.612,0,0,909.961,-909.961,0,11226.110,10610.368,0,0,0,0,0,0,0,0,0,0,0,7985.651,1434.526,0,7985.651,9420.177,7985.651,9653.281,0,449.992,627.386,957.086,8.400,43.407,0,0,0,0,0,0,0,0,0,0,44.211,51.532,10,60,0.196,0,0,0.080,0.000,0,0,0,0,1318.446,0,19.142,6,95,Radiative heating,,20.502,20.502,19.018,18.546,19.478,8.400,2.900,231.425,0
812.465,2382.402,5.038,0,0,2.702,0,2.336,0,0,2387.440,0,1569.937,0,0,917.835,-896.815,0,13726.246,11338.806,0,0,0,0,0,0,0,0,0,0,0,7427.451,1334.252,0,7427.451,8761.704,7427.451,8978.514,0,359.994,1634.505,2360.292,8.400,43.504,0,0,0,0,0,0,0,0,0,0,42.978,49.787,10,60,0.196,0,0,0.064,0.000,0,0,0,0,1318.446,0,47.206,5,100,Radiative heating,,20.502,20.502,18.981,18.482,19.453,8.400,2.200,185.140,0
1624.930,4764.805,4.885,0,0,2.702,0,2.183,0,0,4769.690,0,3139.875,0,0,964.622,-481.242,0,14292.531,9522.841,0,0,0,0,0,0,0,0,0,0,0,6117.433,1161.935,0,6117.433,7279.369,6117.433,7458.014,0,339.175,1427.310,2064.827,9.200,44.460,0,0,0,0,0,0,0,0,0,0,40.101,45.758,10,60,0.196,0,0,0.060,0.000,0,0,0,0,1318.446,0,41.297,4,97,Radiative heating,,20.502,20.502,19.007,18.491,19.471,9.200,2.700,174.433,0
968.684,2893.462,3.102,0,0,2.702,0,0.399,0,0,2896.563,0,1924.778,0,0,1022.668,613.492,0,12753.666,9857.103,0,0,0,0,0,0,0,0,0,0,0,6452.091,1330.391,0,6452.091,7782.482,6452.091,7971.292,0,318.356,1302.666,1885.811,10.300,45.694,0,0,0,0,0,0,0,0,0,0,41.089,47.135,10,60,0.195,0,0,0.056,0.000,0,0,0,0,1318.446,0,37.716,4,93,Radiative heating,,20.502,20.502,19.043,18.529,19.495,10.300,1.100,163.726,0
1176.976,3574.874,3.077,0,0,2.702,0,0.375,0,0,3577.950,0,2397.898,0,0,1082.609,1755.151,0,12058.543,8480.593,0,0,0,0,0,0,0,0,0,0,0,5433.731,1225.282,0,5433.731,6659.014,5433.731,6818.701,0,387.535,1145.001,1661.892,11.400,46.951,0,0,0,0,0,0,0,0,0,0,38.845,44.017,10,60,0.194,0,0,0.068,0.000,0,0,0,0,1318.446,0,33.238,5,87,Radiative heating,,20.502,20.502,19.134,18.633,19.558,11.400,1.900,199.304,0
1176.976,3574.874,3.081,0,0,2.702,0,0.378,0,0,3577.954,0,2397.898,0,0,1143.071,2282.349,0,11266.339,7688.385,0,0,0,0,0,0,0,0,0,0,0,4690.729,1166.969,0,4690.729,5857.698,4690.729,5996.527,0,456.714,1168.948,1691.857,12.500,48.249,0,0,0,0,0,0,0,0,0,0,37.182,41.730,10,60,0.193,0,0,0.080,0.000,0,0,0,0,1318.446,0,33.837,6,86,Radiative heating,,20.502,20.502,19.242,18.768,19.633,12.500,2.200,234.882,0
1729.076,5105.511,3.072,0,0,2.702,0,0.370,0,0,5108.583,0,3376.435,0,0,1189.234,1939.680,0,11179.006,6070.423,0,0,0,0,0,0,0,0,0,0,0,3426.111,921.569,0,3426.111,4347.680,3426.111,4449.835,0,456.714,1119.418,1620.588,13.300,49.262,0,0,0,0,0,0,0,0,0,0,33.872,37.247,10,60,0.193,0,0,0.079,0.000,0,0,0,0,1318.446,0,32.412,6,84,Radiative heating,,20.502,20.502,19.360,18.920,19.714,13.300,1.900,234.882,0
1624.930,4764.805,3.091,0,0,2.702,0,0.389,0,0,4767.896,0,3139.875,0,0,1226.584,608.028,0,10870.556,6102.660,0,0,0,0,0,0,0,0,0,0,0,3274.724,948.221,0,3274.724,4222.946,3274.724,4321.417,0,408.354,1236.625,1781.243,14.000,50.103,0,0,0,0,0,0,0,0,0,0,33.585,36.863,10,60,0.192,0,0,0.071,0.000,0,0,0,0,1318.446,0,35.625,5,85,Radiative heating,,20.502,20.502,19.437,19.029,19.767,14.000,0.800,210.011,0
968.684,2893.462,3.090,0,0,2.702,0,0.388,0,0,2896.551,0,1924.778,0,0,1244.104,-711.763,0,10091.486,7194.935,0,0,0,0,0,0,0,0,0,0,0,4081.981,1222.027,0,4081.981,5304.007,4081.981,5427.281,0,387.535,1227.552,1767.654,14.300,50.515,0,0,0,0,0,0,0,0,0,0,35.994,40.110,10,60,0.192,0,0,0.067,0.000,0,0,0,0,1318.446,0,35.353,5,85,Radiative heating,,20.502,20.502,19.456,19.070,19.780,14.300,0.800,199.304,0
1176.976,3574.874,3.044,0,0,2.702,0,0.342,0,0,3577.918,0,2397.898,0,0,1248.762,-1225.084,0,9889.430,6311.513,0,0,0,0,0,0,0,0,0,0,0,3692.425,1118.035,0,3692.425,4810.460,3692.425,4922.140,0,456.714,954.316,1389.372,14.400,50.623,0,0,0,0,0,0,0,0,0,0,34.912,38.645,10,60,0.192,0,0,0.079,0.000,0,0,0,0,1318.446,0,27.787,6,83,Radiative heating,,20.502,20.502,19.483,19.106,19.799,14.400,2.900,234.882,0
1176.976,3574.874,3.032,0,0,2.702,0,0.330,0,0,3577.906,0,2397.898,0,0,1228.477,-1228.477,0,9770.035,6192.130,0,0,0,0,0,0,0,0,0,0,0,3698.531,1082.769,0,3698.531,4781.300,3698.531,4892.668,0,456.714,888.276,1299.461,14.100,50.261,0,0,0,0,0,0,0,0,0,0,34.848,38.558,10,60,0.192,0,0,0.079,0.000,0,0,0,0,1318.446,0,25.989,6,83,Radiative heating,,20.502,20.502,19.496,19.130,19.808,14.100,1.700,234.882,0
1624.930,4764.805,3.004,0,0,2.702,0,0.301,0,0,4767.808,0,3139.875,0,0,1188.812,-1188.812,0,10150.224,5382.416,0,0,0,0,0,0,0,0,0,0,0,3289.557,893.911,0,3289.557,4183.468,3289.557,4281.658,0,408.354,741.321,1100.758,13.400,49.508,0,0,0,0,0,0,0,0,0,0,33.495,36.743,10,60,0.193,0,0,0.071,0.000,0,0,0,0,1318.446,0,22.015,5,85,Radiative heating,,20.502,20.502,19.507,19.151,19.815,13.400,1.700,210.011,0
